,sBondCount,dBondCount,tBondCount,Energy
821,23,3,0,-124.98070999999935
822,31,1,0,-138.4564899999982
823,13,0,0,-53.21753999999942
824,18,2,0,-165.73868999999874
825,40,1,0,-282.44322999999895
826,10,1,0,-130.89547999999922
827,17,1,0,-117.57612999999901
828,17,1,0,-116.28456999999935
829,25,2,0,-117.38721999999822
830,5,0,0,-25.813459999999967
831,9,0,0,-38.635599999999606
832,91,2,0,-441.68522000001485
833,18,1,1,-98.8031099999987
834,11,1,0,-59.61924999999928
835,12,1,0,-64.8769499999994
836,7,0,0,-30.805229999999927
837,27,2,0,-119.26565999999912
838,21,2,0,-105.67809999999872
839,12,1,0,-64.91551999999933
840,19,2,0,-130.36069999999836
841,16,2,0,-117.74007999999912
842,27,1,0,-163.46487999999815
843,20,1,0,-97.62125999999876
844,9,1,0,-83.88900999999942
845,8,0,0,-96.26260999999886
846,15,1,0,-110.5999199999992
847,15,1,0,-110.57340999999859
848,6,0,0,-62.20667999999978
849,20,1,0,-97.60180999999876
850,35,3,0,-215.15088000000839
851,20,1,0,-97.59718999999882
852,24,1,0,-110.06690999999864
853,11,1,0,-59.700509999999205
854,9,0,0,-72.75565999999958
855,6,0,0,-60.12151999999946
856,6,0,0,-58.835209999999506
857,14,0,0,-58.79147999999998
858,7,0,0,-30.57002
859,6,0,0,-61.27078999999958
860,17,1,0,-116.12781999999879
861,8,0,0,-35.69903000000022
862,25,1,0,-118.24800999999843
863,16,2,0,-88.74389999999903
864,11,0,0,-50.52843999999959
865,7,0,0,-31.367259999999533
866,6,1,0,-37.11478999999963
867,45,4,0,-221.1328599999984
868,17,2,0,-154.36330999999927
869,16,0,0,-104.30790999999864
870,19,3,0,-141.1408799999999
871,3,0,1,-28.42662000000007
872,11,1,0,-93.96072999999932
873,51,2,1,-239.55359999999743
874,69,1,0,-299.95054999999735
875,47,2,0,-213.12541999999803
876,38,3,0,-185.83638999999852
877,42,1,0,-258.8762299999985
878,23,3,0,-158.5897100000002
879,20,1,0,-97.47415999999883
880,13,1,0,-102.62551999999869
881,6,0,0,-91.27037999999949
882,14,0,0,-60.81167999999934
883,9,2,0,-93.10140999999977
884,9,0,0,-72.90042999999946
885,26,0,0,-111.85985999999777
886,11,0,0,-48.8020199999994
887,7,1,1,-57.82024999999987
888,7,0,0,-69.30998999999986
889,11,2,0,-71.41251999999919
890,14,2,0,-84.20094999999924
891,30,0,0,-126.44446999999808
892,44,1,0,-231.09856999999874
893,53,1,0,-269.22519999999804
894,16,1,0,-147.23727999999937
895,42,1,0,-258.2782599999987
896,30,0,0,-126.89463999999771
897,14,2,0,-67.77014999999938
898,10,1,0,-57.416830000000004
899,13,2,0,-132.8978899999997
900,12,2,0,-93.93408999999927
901,27,2,0,-132.6042299999981
902,70,1,0,-305.3496700000087
903,35,2,0,-197.7004199999984
904,27,4,0,-182.42352999999957
905,77,2,0,-347.2263500000164
906,43,1,0,-263.1395400000083
907,24,0,0,-234.2046299999997
908,21,2,0,-165.76669999999922
909,17,0,0,-187.0135699999987
910,12,0,0,-117.59991999999876
911,15,4,0,-137.05155000000013
912,46,2,0,-215.95546000000923
913,16,1,0,-176.04381000000012
914,17,1,0,-117.5855699999988
915,13,1,0,-102.7245299999995
916,11,4,0,-87.46929
917,34,4,0,-174.83767999999827
918,53,1,0,-231.26584999999702
919,28,1,0,-130.65218999999843
920,9,2,0,-122.23731999999927
921,22,2,0,-169.30412999999953
922,31,4,0,-201.9968899999985
923,28,1,0,-127.07790999999838
924,35,1,0,-220.45638999999846
925,15,1,0,-136.24662999999873
926,4,2,0,-99.9061099999999
927,18,4,0,-113.80624999999918
928,23,0,0,-102.6062699999984
929,24,0,0,-157.82635999999775
930,52,1,0,-273.0934300000099
931,7,1,0,-99.81579999999892
932,16,0,0,-160.3458399999995
933,6,3,0,-115.93775999999936
934,11,2,0,-98.73937999999909
935,18,0,0,-114.35134999999876
936,24,0,0,-107.55805999999892
937,19,2,0,-131.6895899999986
938,21,0,0,-127.3951799999984
939,12,0,0,-89.03297999999926
940,16,2,0,-159.0116299999995
941,19,5,0,-160.196449999999
942,13,0,0,-91.38683999999876
943,11,2,0,-62.74491
944,14,0,0,-60.76974999999925
945,18,1,0,-83.42946999999913
946,13,5,0,-99.30049999999935
947,15,1,0,-108.99401999999873
948,17,1,0,-84.94856999999865
949,11,3,0,-74.75339999999937
950,19,0,0,-116.64263999999866
951,33,1,0,-185.64832999999817
952,11,2,0,-102.72441999999864
953,18,1,0,-121.70811999999842
954,12,4,0,-91.48114999999916
955,19,2,0,-93.13274999999884
956,26,1,0,-119.21120999999813
957,10,0,0,-42.016000000000076
958,8,4,0,-56.5857900000001
959,9,2,0,-56.12544999999954
960,15,1,0,-74.4306299999987
961,7,0,0,-69.46591000000001
962,7,0,0,-69.45208999999988
963,14,0,0,-57.06584999999996
964,23,2,0,-118.51815999999826
965,38,2,0,-181.76459999999724
966,14,0,0,-57.23843999999895
967,11,4,0,-81.82536999999934
968,1,0,1,-15.41698000000008
969,13,0,0,-54.38671
970,30,0,0,-126.4571299999984
971,25,3,0,-136.90026999999918
972,72,4,0,-338.42896000001565
973,8,4,0,-69.77672000000075
974,57,1,0,-285.9894200000135
975,32,3,0,-168.10344999999825
976,23,1,0,-176.07409000000052
977,76,1,0,-327.4343700000127
978,68,0,0,-301.5479900000128
979,33,1,0,-149.96411999999827
980,13,1,0,-62.845579999999934
981,10,1,0,-49.4491700000001
982,11,1,0,-55.2463600000001
983,14,0,0,-58.90979000000005
984,13,2,0,-69.83588999999995
985,15,0,0,-66.35496999999896
986,12,1,0,-61.24182999999925
987,51,3,0,-238.2559599999973
988,54,1,0,-236.21591999999782
989,15,1,0,-109.59048999999868
990,16,2,0,-145.76568999999927
991,20,2,0,-174.0334599999992
992,11,2,0,-67.66045999999983
993,17,1,0,-84.84544999999889
994,29,1,0,-192.9180899999988
995,15,2,0,-81.85204999999905
996,43,1,0,-262.84564000000864
997,22,1,0,-208.42165000000068
998,17,2,0,-126.65410999999949
999,27,3,0,-181.34258999999926
1000,53,1,0,-231.1666099999975
1001,8,0,0,-96.31943999999928
1002,42,0,0,-243.7381999999984
1003,12,4,0,-134.8575300000002
1004,30,0,0,-192.52323999999768
1005,16,1,0,-138.58688999999868
1006,13,0,0,-91.3126099999988
1007,13,2,0,-78.09001999999964
1008,21,2,0,-114.11950999999908
1009,22,1,0,-112.43014999999878
1010,6,1,0,-61.97641999999951
1011,18,0,0,-111.06946999999857
1012,17,4,0,-179.3799700000036
1013,13,1,0,-102.17891999999891
1014,12,3,0,-116.39225999999962
1015,10,3,0,-105.80164000000013
1016,25,3,0,-136.17165999999816
1017,7,1,0,-99.38587999999912
1018,11,0,0,-136.4466499999985
1019,14,1,0,-135.54190999999878
1020,18,1,0,-160.45997999999963
1021,21,2,0,-107.06204999999886
1022,10,1,0,-111.36358999999949
1023,25,1,0,-155.58979999999838
1024,7,1,0,-72.77784999999949
1025,18,1,0,-120.09859999999935
1026,23,0,0,-134.59585999999854
1027,28,1,0,-130.13635999999772
1028,18,1,0,-85.61636999999881
1029,11,0,0,-44.19610999999918
1030,12,1,0,-62.443919999999935
1031,15,0,0,-65.41443999999889
1032,20,2,0,-105.59203999999865
1033,18,0,0,-111.22049999999857
1034,15,0,0,-104.61795999999892
1035,20,2,0,-179.63042000000405
1036,11,0,0,-83.87104999999951
1037,32,1,0,-180.39253999999846
1038,9,4,0,-65.41153000000007
1039,20,1,0,-133.02173999999832
1040,21,0,0,-89.77177999999823
1041,23,2,0,-149.136689999998
1042,13,0,0,-90.48264999999878
1043,22,1,0,-178.00176999999852
1044,9,2,0,-83.24959999999942
1045,21,1,0,-99.39851999999836
1046,27,1,0,-124.65453999999797
1047,21,1,0,-99.40161999999872
1048,13,0,0,-54.300569999999894
1049,4,1,0,-21.537170000000053
1050,8,0,0,-33.99559999999997
1051,11,0,0,-47.67461000000003
1052,11,0,0,-50.79824999999993
1053,25,0,0,-106.04396999999905
1054,18,1,0,-87.02674999999886
1055,60,0,0,-259.85130999999734
1056,50,0,0,-216.56769999999688
1057,6,1,0,-29.607569999999896
1058,13,0,0,-54.11534999999935
1059,14,1,0,-72.4072499999993
1060,10,2,0,-61.9855699999996
1061,9,2,0,-59.23456999999939
1062,12,3,0,-76.58992999999941
1063,18,0,0,-75.33253999999944
1064,19,2,0,-103.81040999999868
1065,15,1,0,-73.77035999999885
1066,13,0,0,-53.629629999999906
1067,7,1,0,-35.746909999999964
1068,8,0,0,-33.744259999999485
1069,9,2,0,-51.86038999999993
1070,15,3,0,-89.76646999999912
1071,15,1,0,-73.52251999999908
1072,16,0,0,-67.49014000000022
1073,20,1,0,-97.75252999999859
1074,18,1,0,-86.15914999999882
1075,32,0,0,-136.4643299999973
1076,19,0,0,-80.17978999999924
1077,10,0,2,-68.84478999999976
1078,49,0,0,-207.3560899999961
1079,19,4,0,-176.79908000000026
1080,13,1,0,-66.5342099999991
1081,11,2,0,-63.169159999999245
1082,71,1,0,-310.38504000001564
1083,24,3,0,-249.00731000000724
1084,21,1,0,-135.57070999999814
1085,43,3,0,-258.9912800000102
1086,18,3,0,-136.92009999999846
1087,22,0,0,-159.65205999999944
1088,10,1,0,-114.85886999999956
1089,10,0,0,-76.43678999999929
1090,15,1,0,-109.6324999999988
1091,26,1,0,-119.72621999999842
1092,10,1,0,-92.55929999999945
1093,19,1,0,-127.97774999999865
1094,11,2,0,-66.18551999999954
1095,9,1,0,-86.1081999999992
1096,13,4,0,-113.18713999999954
1097,8,1,0,-79.17629999999942
1098,12,3,0,-116.58872999999949
1099,21,1,0,-138.64825999999857
1100,14,3,0,-122.76326999999901
1101,17,3,0,-130.65395999999964
1102,17,1,0,-120.52551999999878
1103,17,1,0,-120.58346999999868
1104,20,3,0,-120.37277999999878
1105,28,2,0,-132.59406999999786
1106,11,0,0,-46.97767999999997
1107,4,2,0,-33.62778000000004
1108,40,0,0,-173.19282999999726
1109,8,2,0,-58.51013999999941
1110,4,1,0,-62.189429999999895
1111,14,0,0,-60.348630000000064
1112,23,1,0,-109.88754999999857
1113,14,2,0,-74.20628999999941
1114,4,0,0,-11.317329999999854
1115,5,2,0,-32.211089999999786
1116,13,0,0,-54.60892000000001
1117,14,0,0,-60.4133599999991
1118,7,3,0,-55.62136000000054
1119,45,3,0,-251.72198000000844
1120,22,0,0,-93.50665999999993
1121,38,2,0,-172.4567099999985
1122,13,1,0,-62.489509999999996
1123,13,1,0,-62.67846999999996
1124,10,1,0,-49.34261000000015
1125,7,1,0,-35.89210999999999
1126,14,0,0,-60.47289999999886
1127,13,0,0,-53.222019999999475
1128,25,0,0,-106.04890999999908
1129,32,0,0,-137.41634999999772
1130,22,0,0,-93.44406999999993
1131,20,0,0,-86.23923999999874
1132,17,1,0,-81.22992999999907
1133,20,0,0,-86.23204999999894
1134,17,1,0,-81.2078499999991
1135,12,1,0,-64.75987999999938
1136,15,1,0,-72.82209999999895
1137,25,0,0,-106.07108999999923
1138,20,1,0,-93.88368999999851
1139,15,1,0,-77.58433999999897
1140,40,1,0,-250.6597600000077
1141,18,1,0,-121.29433999999901
1142,8,2,0,-86.09360000000015
1143,28,1,0,-134.74568
1144,16,1,0,-114.58774999999923
1145,12,1,0,-94.49007999999912
1146,21,2,0,-110.94342999999891
1147,11,0,0,-140.02600999999913
1148,19,0,0,-151.6658799999982
1149,16,1,0,-146.49661999999898
1150,20,0,0,-122.01046999999856
1151,8,0,0,-94.29297999999905
1152,8,0,0,-99.1602799999989
1153,8,0,0,-98.80082999999945
1154,31,0,0,-176.80343999999832
1155,18,1,0,-121.81220999999846
1156,9,0,0,-111.96564999999872
1157,4,1,0,-83.97405999999954
1158,24,0,0,-101.24223999999936
1159,15,0,0,-66.10006999999905
1160,44,5,0,-224.42449999999872
1161,14,2,0,-84.07117999999923
1162,19,0,0,-116.47810999999865
1163,7,1,0,-72.42600999999968
1164,13,4,0,-93.46853999999941
1165,47,0,0,-209.8089100000097
1166,46,0,0,-204.8193700000084
1167,9,2,0,-92.65839999999979
1168,10,2,0,-96.20151999999916
1169,24,2,0,-115.93396999999844
1170,9,0,0,-76.3672999999992
1171,14,1,0,-70.95466999999941
1172,13,0,0,-91.0614399999988
1173,12,1,0,-95.27268999999932
1174,12,1,0,-95.93320999999878
1175,14,1,0,-135.5677899999985
1176,14,0,0,-96.15659999999887
1177,22,0,0,-93.52115999999992
1178,20,0,0,-85.8698499999989
1179,17,1,0,-81.242109999999
1180,25,0,0,-106.1543999999992
1181,6,0,0,-56.84429999999952
1182,24,0,0,-101.1667399999992
1183,21,1,0,-99.37890999999833
1184,4,1,0,-20.44826999999998
1185,4,1,0,-20.507619999999974
1186,22,0,0,-93.59738000000004
1187,20,0,0,-86.39875999999892
1188,26,1,0,-122.95948999999793
1189,25,0,0,-106.13608999999927
1190,14,1,0,-68.22613999999999
1191,24,6,0,-159.5275599999995
1192,19,1,0,-88.99436999999874
1193,18,1,0,-83.22485999999981
1194,22,0,0,-93.55034999999987
1195,12,2,0,-68.31494999999927
1196,10,1,0,-49.330280000000016
1197,19,1,0,-88.01221999999996
1198,15,1,0,-73.72922999999878
1199,55,0,0,-232.5568699999958
1200,4,0,0,-17.044020000000046
1201,8,0,0,-32.60083000000003
1202,16,0,0,-67.92974000000015
1203,7,1,0,-37.023899999999685
1204,20,0,0,-86.36506999999891
1205,7,1,0,-39.165539999999744
1206,8,1,0,-42.227369999999844
1207,23,0,0,-98.93179999999822
1208,11,1,0,-54.89761999999996
1209,19,1,0,-92.29586999999901
1210,15,1,0,-73.4169899999988
1211,14,0,0,-59.594389999999066
1212,23,0,0,-98.86668999999823
1213,36,4,0,-192.76787999999988
1214,23,0,0,-99.00145999999836
1215,26,0,0,-111.60163999999779
1216,26,0,0,-111.65445999999771
1217,13,0,0,-53.8901599999997
1218,7,0,0,-26.46585999999991
1219,9,1,0,-52.620970000000064
1220,14,0,0,-60.47868999999992
1221,7,1,0,-38.72572999999943
1222,10,0,0,-40.76469999999949
1223,9,1,0,-48.26252999999929
1224,10,1,0,-54.21555999999941
1225,8,1,0,-43.10471999999981
1226,19,2,0,-160.5295399999991
1227,21,0,0,-88.47775999999884
1228,11,1,0,-55.79669999999919
1229,23,0,0,-98.89149999999836
1230,14,2,0,-80.2891299999992
1231,14,1,0,-129.7653799999989
1232,11,1,0,-91.60004000000026
1233,13,3,0,-119.09337000000004
1234,20,2,0,-160.57037999999918
1235,11,3,0,-111.03806999999959
1236,22,4,0,-194.27873999999974
1237,20,2,0,-172.24942999999985
1238,13,2,0,-142.19196999999897
1239,17,2,0,-159.44572999999946
1240,8,4,0,-131.3094100000003
1241,10,1,0,-112.16521999999918
1242,10,1,0,-112.28595999999901
1243,6,0,0,-55.88847999999962
1244,11,0,0,-83.95060999999895
1245,21,2,0,-114.06391999999914
1246,18,0,0,-71.51217999999926
1247,18,3,0,-104.4356399999997
1248,15,1,0,-74.42041999999901
1249,8,1,0,-77.68890999999985
1250,10,2,0,-97.04577999999948
1251,10,3,0,-105.91624000000002
1252,13,0,0,-143.8443799999984
1253,11,2,0,-99.71925999999985
1254,12,1,0,-96.95778999999857
1255,12,1,0,-96.98284999999872
1256,14,0,0,-95.99316999999884
1257,12,1,0,-96.91651999999931
1258,13,1,0,-99.33420999999909
1259,11,1,0,-91.88682999999924
1260,12,0,0,-142.06232999999838
1261,13,1,0,-102.10760999999913
1262,6,0,0,-57.636629999999506
1263,6,0,0,-56.17476999999962
1264,14,2,0,-81.49241999999913
1265,6,0,0,-55.915839999999896
1266,20,1,0,-97.66789999999857
1267,16,0,0,-67.69971999999996
1268,14,1,0,-67.86378999999988
1269,12,1,0,-61.97713999999985
1270,7,0,0,-61.35114
1271,17,2,0,-92.96791999999868
1272,10,2,0,-98.46970999999985
1273,10,2,0,-97.38245999999936
1274,23,2,0,-118.28154999999832
1275,23,0,0,-98.91423999999823
1276,13,2,0,-78.39037999999914
1277,12,2,0,-72.93503999999939
1278,16,2,0,-91.09391999999936
1279,9,0,0,-68.06565999999954
1280,16,2,0,-115.67476999999916
1281,5,1,0,-57.525679999999504
1282,30,1,0,-175.34399999999908
1283,13,1,0,-99.94705999999908
1284,11,1,0,-91.87615999999935
1285,8,1,1,-92.0209299999997
1286,11,1,0,-91.93010999999932
1287,16,1,0,-114.9635899999987
1288,11,0,0,-83.6750699999991
1289,12,1,1,-109.95389999999884
1290,12,1,0,-97.24194999999918
1291,48,0,0,-204.9752699999963
1292,9,2,0,-89.38382999999908
1293,12,1,0,-92.80959999999891
1294,11,0,0,-83.70913999999902
1295,10,0,0,-77.2707699999994
1296,8,2,0,-85.58102999999937
1297,15,1,0,-73.9494299999992
1298,20,2,0,-105.29542999999876
1299,55,2,0,-254.24467000000087
1300,38,2,0,-181.1064699999979
1301,18,1,0,-86.58802999999874
1302,6,0,0,-56.29103999999961
1303,14,3,0,-86.28742999999962
1304,29,0,0,-124.23558999999796
1305,24,1,0,-112.03403999999821
1306,7,0,0,-26.258479999999967
1307,20,0,0,-86.18581999999878
1308,23,0,0,-98.9207899999983
1309,21,1,0,-103.42376999999851
1310,23,0,0,-99.06058999999823
1311,26,0,0,-111.62247999999796
1312,16,0,0,-67.74476000000016
1313,17,0,0,-73.06014999999991
1314,10,1,0,-53.6802199999995
1315,9,1,0,-49.11898999999926
1316,17,0,0,-73.26576
1317,12,1,0,-61.231569999999245
1318,6,0,0,-57.615469999999284
1319,6,0,0,-56.28888999999958
1320,6,1,0,-69.20300999999951
1321,14,0,0,-96.2326399999988
1322,7,2,0,-81.43595999999934
1323,5,1,0,-63.65389999999934
1324,43,0,0,-184.70165999999745
1325,23,2,0,-118.1985999999988
1326,20,0,0,-86.14851999999884
1327,12,2,0,-68.752829999999
1328,20,0,0,-85.88063999999872
1329,12,1,0,-60.812069999999494
1330,11,0,0,-46.65216999999996
1331,13,1,0,-62.65727000000004
1332,11,0,0,-47.33918000000007
1333,11,0,0,-46.93827999999996
1334,23,0,0,-98.9899999999982
1335,28,0,0,-121.71886999999742
1336,23,2,0,-117.59676999999874
1337,17,0,0,-72.98795999999993
1338,17,0,0,-73.09555
1339,21,1,0,-99.4024199999983
1340,20,2,0,-105.27114999999868
1341,17,0,1,-82.01085999999988
1342,18,1,0,-82.94375999999987
1343,20,0,1,-94.65935999999942
1344,40,0,0,-169.49888999999666
1345,43,0,0,-181.99309999999699
1346,46,0,0,-194.6869299999961
1347,47,0,0,-199.9896899999963
1348,79,0,0,-333.6277899999954
1349,109,0,0,-460.3863600000295
1350,7,0,0,-26.968509999999924
1351,20,2,0,-141.540109999999
1352,6,1,0,-33.0606200000002
1353,16,2,0,-145.67491999999947
1354,12,1,0,-64.75712999999928
1355,18,1,0,-89.85403999999856
1356,10,2,0,-94.51434000000015
1357,62,10,0,-406.2621900000131
1358,9,1,0,-131.64576999999917
1359,7,2,0,-78.67196999999942
1360,11,2,0,-103.21189999999932
1361,14,2,0,-80.49464999999941
1362,12,2,0,-72.97535999999945
1363,17,2,0,-89.27061999999887
1364,7,1,0,-74.9033699999991
1365,18,1,0,-86.85334999999874
1366,6,0,0,-57.61648999999943
1367,20,0,0,-86.0195199999989
1368,22,0,0,-93.15896999999859
1369,14,3,0,-91.80635999999936
1370,39,1,0,-175.5052099999971
1371,25,1,0,-110.63529999999857
1372,7,1,0,-41.93126999999936
1373,76,2,0,-341.8650300000163
1374,13,2,0,-107.12723999999979
1375,16,0,0,-103.8268499999988
1376,20,2,0,-100.70564999999829
1377,7,1,0,-82.13388999999961
1378,13,1,0,-62.70267000000001
1379,11,0,0,-47.84593000000007
1380,17,1,0,-84.95581999999877
1381,15,1,0,-77.61113999999884
1382,23,0,0,-145.08077999999838
1383,27,1,0,-125.6712399999983
1384,15,2,0,-72.39288999999872
1385,28,0,0,-113.99916999999779
1386,7,0,0,-25.531939999999622
1387,7,1,0,-40.01336999999967
1388,9,2,0,-61.9022199999995
1389,31,2,0,-156.6640499999994
1390,5,1,1,-38.299070000000036
1391,16,1,0,-75.20732999999984
1392,18,2,0,-96.18340999999964
1393,35,2,0,-169.16242999999713
1394,6,0,0,-58.12767999999937
1395,8,1,0,-76.60821999999916
1396,6,2,0,-63.446369999999646
1397,14,0,0,-96.50620999999865
1398,16,0,0,-104.17451999999888
1399,16,0,0,-104.0628899999988
1400,11,1,0,-92.11241999999923
1401,4,1,0,-93.39073999999914
1402,6,0,0,-98.79042999999956
1403,12,1,0,-51.08538
1404,7,3,0,-110.75840999999944
1405,12,2,0,-106.46603999999935
1406,15,1,0,-138.52253999999857
1407,12,1,0,-149.68285999999898
1408,19,2,0,-160.04517999999962
1409,24,2,0,-148.8079499999999
1410,23,3,0,-156.8372100000006
1411,43,0,0,-217.813249999997
1412,38,3,0,-213.51786999999882
1413,10,0,0,-38.37965999999983
1414,14,1,0,-68.0220599999991
1415,54,4,0,-267.3959700000114
1416,12,2,0,-74.84716999999954
1417,10,1,0,-48.43892999999957
1418,29,2,0,-143.56090999999833
1419,32,2,0,-156.2453599999981
1420,17,1,0,-84.96055999999885
1421,7,0,0,-29.778739999999967
1422,16,1,0,-75.3185900000001
1423,22,1,0,-104.2854599999985
1424,19,2,0,-95.53200999999945
1425,10,1,0,-48.49126999999953
1426,8,1,0,-41.59324000000004
1427,10,0,0,-77.19320999999924
1428,12,0,0,-93.43422999999916
1429,28,0,0,-119.48076999999807
1430,17,0,0,-108.68264999999883
1431,16,0,0,-136.36302999999884
1432,17,2,0,-162.99836999999889
1433,17,0,0,-137.60850999999866
1434,27,1,0,-124.56688999999822
1435,39,1,0,-170.17636999999698
1436,26,2,0,-130.5705399999988
1437,13,2,0,-73.42540999999916
1438,6,4,0,-57.1735899999999
1439,14,1,0,-67.74727999999993
1440,28,0,0,-121.92006999999785
1441,41,2,0,-194.425449999997
1442,20,0,0,-86.05128999999874
1443,8,0,0,-72.6233299999992
1444,25,1,0,-117.54151999999884
1445,13,2,0,-130.26556999999866
1446,16,2,0,-142.77974999999878
1447,27,2,0,-171.62439999999833
1448,33,0,0,-186.3895399999984
1449,37,0,0,-203.5458899999985
1450,19,2,0,-169.72431999999938
1451,54,3,0,-251.67868999999882
1452,29,3,0,-221.3625700000007
1453,20,1,0,-90.40575999999874
1454,17,3,0,-99.59091999999872
1455,19,2,0,-103.75020999999832
1456,28,1,0,-125.74667999999792
1457,15,1,0,-74.43418999999881
1458,10,0,0,-76.84866999999917
1459,10,0,0,-77.62256999999931
1460,9,2,0,-117.59945999999945
1461,24,0,0,-146.20411999999897
1462,13,1,0,-159.66325000000006
1463,45,6,0,-281.55163000000994
1464,28,2,0,-136.2277199999985
1465,25,1,0,-112.51668999999808
1466,23,0,0,-98.6207699999984
1467,26,2,0,-131.17056999999795
1468,11,2,0,-66.64937999999938
1469,31,2,0,-154.41794999999775
1470,32,1,0,-144.41672999999741
1471,15,1,0,-73.49555999999895
1472,14,0,1,-69.59217000000001
1473,14,1,0,-70.77562999999918
1474,20,1,0,-96.05677999999877
1475,7,0,0,-63.50761999999962
1476,7,0,0,-93.11307999999964
1477,24,1,0,-112.42796999999835
1478,11,2,0,-92.66391999999905
1479,7,0,0,-100.5278999999996
1480,14,1,0,-105.63858999999913
1481,6,1,0,-92.11868999999909
1482,10,0,0,-74.97805999999946
